timestamp,event_type,bin_id,fill_level,status,fill_level_before,fill_level_after
2026-03-07T20:58:56+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:58:56+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:58:58+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:58:58+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:58:58+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:58:58+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:58:58+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:58:58+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:58:58+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:58:58+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:00+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:00+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:00+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:00+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:00+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:00+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:00+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:00+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:02+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:02+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:02+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:02+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:02+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:02+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:02+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:02+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:04+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:04+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:04+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:04+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:04+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:04+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:04+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:04+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:06+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:06+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:06+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:06+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:06+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:06+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:06+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:06+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:08+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:08+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:08+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:08+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:08+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:08+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:08+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:08+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:10+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:10+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:10+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:10+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:10+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:10+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:10+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:10+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:12+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:12+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:12+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:12+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:12+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:12+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:12+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:12+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:14+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:14+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:14+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:14+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:14+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:14+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:14+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:14+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:16+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:16+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:16+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:16+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:16+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:16+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:16+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:16+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:18+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:18+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:18+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:18+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:18+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:18+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:18+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:18+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:20+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:20+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:20+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:20+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:20+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:20+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:20+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:20+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:22+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:22+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:22+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:22+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:22+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:22+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:22+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:22+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:24+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:24+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:24+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:24+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:24+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:24+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:24+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:24+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:26+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:26+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:26+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:26+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:26+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:26+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:26+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:26+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:28+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:28+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:28+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:28+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:28+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:28+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:28+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:28+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:31+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:31+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:31+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:31+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:31+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:31+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:31+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:31+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:33+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:33+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:33+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:33+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:33+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:33+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:33+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:33+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:35+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:35+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:35+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:35+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:35+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:35+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:35+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:35+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:37+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:37+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:37+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:37+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:37+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:37+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:37+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:37+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:39+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:39+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:39+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:39+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:39+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:39+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:39+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:39+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:41+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:41+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:41+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:41+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:41+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:41+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:41+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:41+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:43+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:43+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:43+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:43+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:43+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:43+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:43+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:43+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:45+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:45+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:45+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:45+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:45+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:45+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:45+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:45+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:47+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:47+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:47+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:47+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:47+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:47+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:47+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:47+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:49+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:49+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:49+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:49+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:49+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:49+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:49+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:49+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:51+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:51+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:51+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:51+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:51+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:51+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:51+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:51+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:53+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:53+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:53+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:53+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:53+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:53+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:53+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:53+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:55+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:55+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:55+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:55+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:55+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:55+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:55+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:55+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:57+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:57+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:57+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:57+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:57+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:57+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:57+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:57+00:00,fill_update,P009,100.0,critique,,
2026-03-07T20:59:59+00:00,fill_update,P001,100.0,critique,,
2026-03-07T20:59:59+00:00,fill_update,P002,100.0,critique,,
2026-03-07T20:59:59+00:00,fill_update,P003,100.0,critique,,
2026-03-07T20:59:59+00:00,fill_update,P004,100.0,critique,,
2026-03-07T20:59:59+00:00,fill_update,P005,100.0,critique,,
2026-03-07T20:59:59+00:00,fill_update,P006,100.0,critique,,
2026-03-07T20:59:59+00:00,fill_update,P007,100.0,critique,,
2026-03-07T20:59:59+00:00,fill_update,P009,100.0,critique,,
2026-03-07T21:00:01+00:00,fill_update,P001,100.0,critique,,
2026-03-07T21:00:01+00:00,fill_update,P002,100.0,critique,,
2026-03-07T21:00:01+00:00,fill_update,P003,100.0,critique,,
2026-03-07T21:00:01+00:00,fill_update,P004,100.0,critique,,
2026-03-07T21:00:01+00:00,fill_update,P005,100.0,critique,,
2026-03-07T21:00:01+00:00,fill_update,P006,100.0,critique,,
2026-03-07T21:00:01+00:00,fill_update,P007,100.0,critique,,
2026-03-07T21:00:01+00:00,fill_update,P009,100.0,critique,,
2026-03-07T21:00:03+00:00,fill_update,P001,100.0,critique,,
2026-03-07T21:00:03+00:00,fill_update,P002,100.0,critique,,
2026-03-07T21:00:03+00:00,fill_update,P003,100.0,critique,,
2026-03-07T21:00:03+00:00,fill_update,P004,100.0,critique,,
2026-03-07T21:00:03+00:00,fill_update,P005,100.0,critique,,
2026-03-07T21:00:03+00:00,fill_update,P006,100.0,critique,,
2026-03-07T21:00:03+00:00,fill_update,P007,100.0,critique,,
2026-03-07T21:00:03+00:00,fill_update,P009,100.0,critique,,
2026-03-07T21:00:05+00:00,fill_update,P001,100.0,critique,,
2026-03-07T21:00:05+00:00,fill_update,P002,100.0,critique,,
2026-03-07T21:00:05+00:00,fill_update,P003,100.0,critique,,
2026-03-07T21:00:05+00:00,fill_update,P004,100.0,critique,,
2026-03-07T21:00:05+00:00,fill_update,P005,100.0,critique,,
2026-03-07T21:00:05+00:00,fill_update,P006,100.0,critique,,
2026-03-07T21:00:05+00:00,fill_update,P007,100.0,critique,,
2026-03-07T21:00:05+00:00,fill_update,P009,100.0,critique,,
2026-03-07T21:00:07+00:00,fill_update,P001,100.0,critique,,
2026-03-07T21:00:07+00:00,fill_update,P002,100.0,critique,,
2026-03-07T21:00:07+00:00,fill_update,P003,100.0,critique,,
2026-03-07T21:00:07+00:00,fill_update,P004,100.0,critique,,
2026-03-07T21:00:07+00:00,fill_update,P005,100.0,critique,,
2026-03-07T21:00:07+00:00,fill_update,P006,100.0,critique,,
2026-03-07T21:00:07+00:00,fill_update,P007,100.0,critique,,
2026-03-07T21:00:07+00:00,fill_update,P009,100.0,critique,,
2026-03-07T21:00:09+00:00,fill_update,P001,100.0,critique,,
2026-03-07T21:00:09+00:00,fill_update,P002,100.0,critique,,
2026-03-07T21:00:09+00:00,fill_update,P003,100.0,critique,,
2026-03-07T21:00:09+00:00,fill_update,P004,100.0,critique,,
2026-03-07T21:00:09+00:00,fill_update,P005,100.0,critique,,
2026-03-07T21:00:09+00:00,fill_update,P006,100.0,critique,,
2026-03-07T21:00:09+00:00,fill_update,P007,100.0,critique,,
2026-03-07T21:00:09+00:00,fill_update,P009,100.0,critique,,
2026-03-07T21:00:11+00:00,fill_update,P001,100.0,critique,,
2026-03-07T21:00:11+00:00,fill_update,P002,100.0,critique,,
2026-03-07T21:00:11+00:00,fill_update,P003,100.0,critique,,
2026-03-07T21:00:11+00:00,fill_update,P004,100.0,critique,,
2026-03-07T21:00:11+00:00,fill_update,P005,100.0,critique,,
2026-03-07T21:00:11+00:00,fill_update,P006,100.0,critique,,
2026-03-07T21:00:11+00:00,fill_update,P007,100.0,critique,,
2026-03-07T21:00:11+00:00,fill_update,P009,100.0,critique,,
2026-03-07T21:00:13+00:00,fill_update,P001,100.0,critique,,
2026-03-07T21:00:13+00:00,fill_update,P002,100.0,critique,,
2026-03-07T21:00:13+00:00,fill_update,P003,100.0,critique,,
2026-03-07T21:00:13+00:00,fill_update,P004,100.0,critique,,
2026-03-07T21:00:13+00:00,fill_update,P005,100.0,critique,,
2026-03-07T21:00:13+00:00,fill_update,P006,100.0,critique,,
2026-03-07T21:00:13+00:00,fill_update,P007,100.0,critique,,
2026-03-07T21:00:13+00:00,fill_update,P009,100.0,critique,,
2026-03-07T21:00:15+00:00,fill_update,P001,100.0,critique,,
2026-03-07T21:00:15+00:00,fill_update,P002,100.0,critique,,
2026-03-07T21:00:15+00:00,fill_update,P003,100.0,critique,,
2026-03-07T21:00:15+00:00,fill_update,P004,100.0,critique,,
2026-03-07T21:00:15+00:00,fill_update,P005,100.0,critique,,
2026-03-07T21:00:15+00:00,fill_update,P006,100.0,critique,,
2026-03-07T21:00:15+00:00,fill_update,P007,100.0,critique,,
2026-03-07T21:00:15+00:00,fill_update,P009,100.0,critique,,
2026-03-07T21:00:17+00:00,fill_update,P001,100.0,critique,,
2026-03-07T21:00:17+00:00,fill_update,P002,100.0,critique,,
2026-03-07T21:00:17+00:00,fill_update,P003,100.0,critique,,
2026-03-07T21:00:17+00:00,fill_update,P004,100.0,critique,,
2026-03-07T21:00:17+00:00,fill_update,P005,100.0,critique,,
2026-03-07T21:00:17+00:00,fill_update,P006,100.0,critique,,
2026-03-07T21:00:17+00:00,fill_update,P007,100.0,critique,,
2026-03-07T21:00:17+00:00,fill_update,P009,100.0,critique,,
2026-03-07T21:00:19+00:00,fill_update,P001,100.0,critique,,
2026-03-07T21:00:19+00:00,fill_update,P002,100.0,critique,,
2026-03-07T21:00:19+00:00,fill_update,P003,100.0,critique,,
2026-03-07T21:00:19+00:00,fill_update,P004,100.0,critique,,
2026-03-07T21:00:19+00:00,fill_update,P005,100.0,critique,,
2026-03-07T21:00:19+00:00,fill_update,P006,100.0,critique,,
2026-03-07T21:00:19+00:00,fill_update,P007,100.0,critique,,
2026-03-07T21:00:19+00:00,fill_update,P009,100.0,critique,,
2026-03-07T21:00:21+00:00,fill_update,P001,100.0,critique,,
2026-03-07T21:00:21+00:00,fill_update,P002,100.0,critique,,
2026-03-07T21:00:21+00:00,fill_update,P003,100.0,critique,,
2026-03-07T21:00:21+00:00,fill_update,P004,100.0,critique,,
2026-03-07T21:00:21+00:00,fill_update,P005,100.0,critique,,
2026-03-07T21:00:21+00:00,fill_update,P006,100.0,critique,,
2026-03-07T21:00:21+00:00,fill_update,P007,100.0,critique,,
2026-03-07T21:00:21+00:00,fill_update,P009,100.0,critique,,
2026-03-07T21:00:23+00:00,fill_update,P001,100.0,critique,,
2026-03-07T21:00:23+00:00,fill_update,P002,100.0,critique,,
2026-03-07T21:00:23+00:00,fill_update,P003,100.0,critique,,
2026-03-07T21:00:23+00:00,fill_update,P004,100.0,critique,,
2026-03-07T21:00:23+00:00,fill_update,P005,100.0,critique,,
2026-03-07T21:00:23+00:00,fill_update,P006,100.0,critique,,
2026-03-07T21:00:23+00:00,fill_update,P007,100.0,critique,,
2026-03-07T21:00:23+00:00,fill_update,P009,100.0,critique,,
2026-03-07T21:00:25+00:00,fill_update,P001,100.0,critique,,
2026-03-07T21:00:25+00:00,fill_update,P002,100.0,critique,,
2026-03-07T21:00:25+00:00,fill_update,P003,100.0,critique,,
2026-03-07T21:00:25+00:00,fill_update,P004,100.0,critique,,
2026-03-07T21:00:25+00:00,fill_update,P005,100.0,critique,,
2026-03-07T21:00:25+00:00,fill_update,P006,100.0,critique,,
2026-03-07T21:00:25+00:00,fill_update,P007,100.0,critique,,
2026-03-07T21:00:25+00:00,fill_update,P009,100.0,critique,,
2026-03-07T21:00:28+00:00,fill_update,P001,100.0,critique,,
2026-03-07T21:00:28+00:00,fill_update,P002,100.0,critique,,
2026-03-07T21:00:28+00:00,fill_update,P003,100.0,critique,,
2026-03-07T21:00:28+00:00,fill_update,P004,100.0,critique,,
2026-03-07T21:00:28+00:00,fill_update,P005,100.0,critique,,
2026-03-07T21:00:28+00:00,fill_update,P006,100.0,critique,,
2026-03-07T21:00:28+00:00,fill_update,P007,100.0,critique,,
2026-03-07T21:00:28+00:00,fill_update,P009,100.0,critique,,
2026-03-07T21:00:30+00:00,fill_update,P001,100.0,critique,,
2026-03-07T21:00:30+00:00,fill_update,P002,100.0,critique,,
2026-03-07T21:00:30+00:00,fill_update,P003,100.0,critique,,
2026-03-07T21:00:30+00:00,fill_update,P004,100.0,critique,,
2026-03-07T21:00:30+00:00,fill_update,P005,100.0,critique,,
2026-03-07T21:00:30+00:00,fill_update,P006,100.0,critique,,
2026-03-07T21:00:30+00:00,fill_update,P007,100.0,critique,,
2026-03-07T21:00:30+00:00,fill_update,P009,100.0,critique,,
2026-03-07T21:00:32+00:00,fill_update,P001,100.0,critique,,
2026-03-07T21:00:32+00:00,fill_update,P002,100.0,critique,,
2026-03-07T21:00:32+00:00,fill_update,P003,100.0,critique,,
2026-03-07T21:00:32+00:00,fill_update,P004,100.0,critique,,
2026-03-07T21:00:32+00:00,fill_update,P005,100.0,critique,,
2026-03-07T21:00:32+00:00,fill_update,P006,100.0,critique,,
2026-03-07T21:00:32+00:00,fill_update,P007,100.0,critique,,
2026-03-07T21:00:32+00:00,fill_update,P009,100.0,critique,,
2026-03-07T21:00:34+00:00,fill_update,P001,100.0,critique,,
2026-03-07T21:00:34+00:00,fill_update,P002,100.0,critique,,
2026-03-07T21:00:34+00:00,fill_update,P003,100.0,critique,,
2026-03-07T21:00:34+00:00,fill_update,P004,100.0,critique,,
2026-03-07T21:00:34+00:00,fill_update,P005,100.0,critique,,
2026-03-07T21:00:34+00:00,fill_update,P006,100.0,critique,,
2026-03-07T21:00:34+00:00,fill_update,P007,100.0,critique,,
2026-03-07T21:00:34+00:00,fill_update,P009,100.0,critique,,
2026-03-07T21:00:36+00:00,fill_update,P001,100.0,critique,,
2026-03-07T21:00:36+00:00,fill_update,P002,100.0,critique,,
2026-03-07T21:00:36+00:00,fill_update,P003,100.0,critique,,
2026-03-07T21:00:36+00:00,fill_update,P004,100.0,critique,,
2026-03-07T21:00:36+00:00,fill_update,P005,100.0,critique,,
2026-03-07T21:00:36+00:00,fill_update,P006,100.0,critique,,
2026-03-07T21:00:36+00:00,fill_update,P007,100.0,critique,,
2026-03-07T21:00:36+00:00,fill_update,P009,100.0,critique,,
2026-03-07T21:00:38+00:00,fill_update,P001,100.0,critique,,
2026-03-07T21:00:38+00:00,fill_update,P002,100.0,critique,,
2026-03-07T21:00:38+00:00,fill_update,P003,100.0,critique,,
2026-03-07T21:00:38+00:00,fill_update,P004,100.0,critique,,
2026-03-07T21:00:38+00:00,fill_update,P005,100.0,critique,,
2026-03-07T21:00:38+00:00,fill_update,P006,100.0,critique,,
2026-03-07T21:00:38+00:00,fill_update,P007,100.0,critique,,
2026-03-07T21:00:38+00:00,fill_update,P009,100.0,critique,,
2026-03-07T21:00:40+00:00,fill_update,P001,100.0,critique,,
2026-03-07T21:00:40+00:00,fill_update,P002,100.0,critique,,
2026-03-07T21:00:40+00:00,fill_update,P003,100.0,critique,,
2026-03-07T21:00:40+00:00,fill_update,P004,100.0,critique,,
2026-03-07T21:00:40+00:00,fill_update,P005,100.0,critique,,
2026-03-07T21:00:40+00:00,fill_update,P006,100.0,critique,,
2026-03-07T21:00:40+00:00,fill_update,P007,100.0,critique,,
2026-03-07T21:00:40+00:00,fill_update,P009,100.0,critique,,
